date,return_pct,balance
2003-09-25,-0.697688,307.229328
2003-09-26,-0.720414,305.016005
2003-09-29,0.502586,306.548972
2003-09-30,-0.750050,304.249702
2003-10-01,2.025786,310.413150
2003-10-02,0.576240,312.201875
2003-10-03,1.155965,315.810819
2003-10-06,0.303231,316.768455
2003-10-07,0.508247,318.378420
2003-10-08,-0.373025,317.190788
2003-10-09,0.707816,319.435914
2003-10-10,0.299749,320.393420
2003-10-13,0.557465,322.179501
2003-10-14,0.253576,322.996471
2003-10-15,-0.097862,322.680380
2003-10-16,0.420852,324.038387
2003-10-17,-0.773597,321.531636
2003-10-20,0.382515,322.761543
2003-10-21,0.182968,323.352094
2003-10-22,-1.146585,319.644588
2003-10-23,-0.737270,317.287944
2003-10-24,-0.097254,316.979370
2003-10-27,0.396105,318.234940
2003-10-28,1.126457,321.819720
2003-10-29,0.364170,322.991690
2003-10-30,0.105143,323.331294
2003-10-31,-0.193162,322.706741
2003-11-03,0.483769,324.267895
2003-11-04,0.060737,324.464847
2003-11-05,-0.297548,323.499408
2003-11-06,0.006695,323.521066
2003-11-07,0.327783,324.581514
2003-11-10,-0.464332,323.074379
2003-11-11,-0.494417,321.477044
2003-11-12,1.054698,324.867655
2003-11-13,0.499735,326.491134
2003-11-14,-0.254300,325.660866
2003-11-17,-1.266143,321.537534
2003-11-18,-0.133176,321.109324
2003-11-19,0.026800,321.195379
2003-11-20,-0.360020,320.039013
2003-11-21,0.217817,320.736113
2003-11-24,0.926667,323.708270
2003-11-25,0.316145,324.731659
2003-11-26,0.713921,327.049985
2003-11-27,0.093847,327.356913
2003-11-28,0.089972,327.651441
2003-12-01,1.289549,331.876667
2003-12-02,0.120119,332.275315
2003-12-03,0.142978,332.750396
2003-12-04,0.143490,333.227859
2003-12-05,-0.442261,331.754124
2003-12-08,0.272160,332.657026
2003-12-09,-0.260745,331.789640
2003-12-10,-0.426908,330.373205
2003-12-11,0.640531,332.489347
2003-12-12,0.585180,334.435008
2003-12-15,0.101374,334.774039
2003-12-16,0.072837,335.017879
2003-12-17,0.056487,335.207121
2003-12-18,0.928478,338.319446
2003-12-19,0.150484,338.828562
2003-12-22,0.403040,340.194177
2003-12-23,0.326764,341.305810
2003-12-24,0.098516,341.642050
2003-12-25,0.007503,341.667681
2003-12-26,0.157222,342.204858
2003-12-29,0.978973,345.554950
2003-12-30,0.441273,347.079789
2003-12-31,0.388294,348.427479
2004-01-01,0.003698,348.440364
2004-01-02,0.248162,349.305060
2004-01-05,1.391136,354.164367
2004-01-06,0.210062,354.908333
2004-01-07,-0.198358,354.204345
2004-01-08,0.688393,356.642664
2004-01-09,-0.176014,356.014921
2004-01-12,0.106859,356.395357
2004-01-13,-0.298396,355.331889
2004-01-14,0.426535,356.847503
2004-01-15,-0.320267,355.704637
2004-01-16,0.268533,356.659823
2004-01-19,0.140754,357.161836
2004-01-20,0.427368,358.688231
2004-01-21,0.662676,361.065172
